0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
0.298636 0.277015 0.262389
